"time","i"
0.0219,0.002708447290984151
0.022,0.002860287170855685
0.0221,0.003007027750459427
0.0222,0.003148599668510688
0.0223,0.003284939954592555
0.0224,0.003415989592740374
0.0225,0.003541697335877958
0.0226,0.003662018774559117
0.0227,0.003776915149334083
0.0228,0.003886353458644295
0.0229,0.003990303979841482
0.023,0.004088746753258628
0.0231,0.004181666369331108
0.0232,0.004269053320613379
0.0233,0.004350902314654933
0.0234,0.00442721399075443
0.0235,0.004497995942658216
0.0236,0.004563260596648713
0.0237,0.00462302580255776
0.0238,0.004677311919289001
0.0239,0.004726147927566107
0.024,0.004769566716919068
0.0241,0.004807606208137996
0.0242,0.004840308325325364
0.0243,0.004867719188277469
0.0244,0.004889891187836388
0.0245,0.004906880547517171
0.0246,0.004918747932952857
0.0247,0.004925556505275513
0.0248,0.004927375351076898
0.0249,0.004924277234500972
0.025,0.004916338669087307
0.0251,0.004903639519575515
0.0252,0.004886262396471061
0.0253,0.004864294816921588
0.0254,0.004837827051813233
0.0255,0.004806952570385682
0.0256,0.004771767065411643
0.0257,0.004732369677225741
0.0258,0.004688862459857105
0.0259,0.004641349897786012
0.026,0.004589938831134029
0.0261,0.004534737753059081
0.0262,0.004475858219659519
0.0263,0.004413413467570428
0.0264,0.004347518607642881
0.0265,0.004278290299319892
0.0266,0.004205846821473548
0.0267,0.004130308026466797
0.0268,0.004051794985062854
0.0269,0.003970429916609921
0.027,0.003886335948332376
0.0271,0.003799637192953659
0.0272,0.003710458441603294
0.0273,0.003618925064912777
0.0274,0.003525163043683284
0.0275,0.003429298760351328
0.0276,0.003331458509506622
0.0277,0.003231768753177912
0.0278,0.003130355863536768
0.0279,0.003027346520925626
0.028,0.002922866540386899
0.0281,0.002817041391547039
0.0282,0.002709995986630198
0.0283,0.002601854798675659
0.0284,0.002492741993131854
0.0285,0.00238277992583418
0.0286,0.002272090261937719
0.0287,0.002160793501265329
0.0288,0.002049009690821087
0.0289,0.001936856941765817
0.029,0.001824451783690219
0.0291,0.001711909337797315
0.0292,0.001599343270888045
0.0293,0.00148686661140438
0.0294,0.001374589026976613
0.0295,0.001262618843503027
0.0296,0.001151062371975376
0.0297,0.001040024677443616
0.0298,0.0009296084459702974
0.0299,0.0008199135660440645
0.03,0.000711037948007346
0.0301,0.0006030771880577833
0.0302,0.0004961261594824902
0.0303,0.000390275172617199
0.0304,0.0002856127522773141
0.0305,0.0001822248195528958
0.0306,8.01953501952079e-05
0.0307,-2.039406518142563e-05
0.0308,-0.0001194656259374221
0.0309,-0.0002169438228695174
0.031,-0.0003127559803098216
0.0311,-0.0004068304880776644
0.0312,-0.0004991004562807638
0.0313,-0.0005895014162901477
0.0314,-0.0006779717232663132
0.0315,-0.0007644521876928749
0.0316,-0.0008488857518526132
0.0317,-0.0009312197764479453
0.0318,-0.001011404004995072
0.0319,-0.001089391183580026
0.032,-0.001165135654954294
0.0321,-0.001238595786161128
0.0322,-0.001309733054774929
0.0323,-0.001378511663551623
0.0324,-0.001444898532999145
0.0325,-0.001508862347819333
0.0326,-0.001570376405935604
0.0327,-0.001629416296867662
0.0328,-0.001685960534408941
0.0329,-0.00173998910239614
0.033,-0.001791485268719888
0.0331,-0.001840435933169346
0.0332,-0.001886830227099439
0.0333,-0.001930660007920965
0.0334,-0.001971919845929389
0.0335,-0.002010607011133625
0.0336,-0.002046721460084799
0.0337,-0.002080265822705046
0.0338,-0.002111244138461947
0.0339,-0.00213966328918599
0.034,-0.002165534325991847
0.0341,-0.002188869941510811
0.0342,-0.002209685360990382
0.0343,-0.002227998324228726
0.0344,-0.002243829067509149
0.0345,-0.002257200305534553
0.0346,-0.002268137213361906
0.0347,-0.002276660160352435
0.0348,-0.002282787240763523
0.0349,-0.002286557983985189
0.035,-0.002288004368248026
0.0351,-0.002287160375024251
0.0352,-0.002284061950478674
0.0353,-0.002278746966919684
0.0354,-0.002271255184250223
0.0355,-0.002261625802778928
0.0356,-0.002249885604331109
0.0357,-0.002236088470534573
0.0358,-0.00222027888811945
0.0359,-0.002202502735131053
0.036,-0.002182807226216911
0.0361,-0.00216124085791375
0.0362,-0.00213785335393453
0.0363,-0.002112695610455441
0.0364,-0.00208581235710282
0.0365,-0.002057259519908804
0.0366,-0.002027090714331124
0.0367,-0.001995359907127832
0.0368,-0.001962121838200516
0.0369,-0.001927431959568149
0.037,-0.001891346374340958
0.0371,-0.001853920907441053
0.0372,-0.001815212131943295
0.0373,-0.001775278104525544
0.0374,-0.001734176644314044
0.0375,-0.001691965880928775
0.0376,-0.001648704191539553
0.0377,-0.00160445013792214
0.0378,-0.00155926240255914
0.0379,-0.001513199727780663
0.038,-0.001466320851447564
0.0381,-0.001418684444105635
0.0382,-0.001370349046158322
0.0383,-0.001321373004921166
0.0384,-0.001271814532078875
0.0385,-0.001221732017033297
0.0386,-0.001171182614256815
0.0387,-0.001120223411461096
0.0388,-0.001068911009530568
0.0389,-0.001017301460878204
0.039,-0.0009654502078012638
0.0391,-0.0009134131216199637
0.0392,-0.0008612451292373386
0.0393,-0.0008089991756966365
0.0394,-0.0007567281167236483
0.0395,-0.0007044839589342224
0.0396,-0.0006523178025150476
0.0397,-0.000600279783904401
0.0398,-0.0005484226283737938
0.0399,-0.0004967937440891499
0.04,-0.0004454404270779315
0.0401,-0.0003944092928738091
0.0402,-0.0003437458376134998
0.0403,-0.000293494388802559
0.0404,-0.0002436989262947053
0.0405,-0.00019440537569944
0.0406,-0.0001456527629996778
0.0407,-9.748125079125094e-05
0.0408,-4.992973939295058e-05
0.0409,-3.035827430767538e-06
0.041,4.316422757786586e-05
0.0411,8.863310603639526e-05
0.0412,0.0001333355305932853
0.0413,0.0001772400911045828
0.0414,0.0002203152641022076
0.0415,0.000262530912590253
0.0416,0.0003038583159024379
0.0417,0.0003442701995596022
0.0418,0.0003837365612261592
0.0419,0.0004222339478503296
0.042,0.0004597391017845208
0.0421,0.0004962297946946338
0.0422,0.000531685244193973
0.0423,0.0005660861344767772
0.0424,0.0005994137191388364
0.0425,0.0006316477471980295
0.0426,0.0006627748676511951
0.0427,0.0006927808505514507
0.0428,0.0007216528856621647
0.0429,0.0007493795934410839
0.043,0.0007759510360244289
0.0431,0.0008013561490700097
0.0432,0.0008255861521525215
0.0433,0.0008486360569891203
0.0434,0.000870500750484822
0.0435,0.0008911764605747286
0.0436,0.0009106607574159797
0.0437,0.0009289525545796842
0.0438,0.0009460480253312811
0.0439,0.000961949690235784
0.044,0.000976659974789356
0.0441,0.0009901821885515217
0.0442,0.001002520847949927
0.0443,0.001013681668689314
0.0444,0.001023670830535401
0.0445,0.001032493571501508
0.0446,0.001040160203801559
0.0447,0.00104668043080087
0.0448,0.001052065005788879
0.0449,0.001056325717230414
0.045,0.001059475374016967
0.0451,0.001061526218339084
0.0452,0.001062492077941055
0.0453,0.001062389039277943
0.0454,0.001061233221623026
0.0455,0.001059041598768031
0.0456,0.001055831978478437
0.0457,0.001051622981948785
0.0458,0.001046431793302849
0.0459,0.001040279152681215
0.046,0.001033185690920476
0.0461,0.001025172546904984
0.0462,0.001016261493904351
0.0463,0.001006474914329117
0.0464,0.0009958354127248895
0.0465,0.0009843652109965018
0.0466,0.0009720888433046907
0.0467,0.0009590305329740565
0.0468,0.0009452149341899902
0.0469,0.0009306671034125131
0.047,0.0009154124707900998
0.0471,0.0008994763527201263
0.0472,0.0008828845818947103
0.0473,0.0008656636170035369
0.0474,0.0008478399198631942
0.0475,0.000829440156895404
0.0476,0.0008104911688976994
0.0477,0.0007910199408140906
0.0478,0.0007710535498778093
0.0479,0.0007506191845099359
0.048,0.000729744077543607
0.0481,0.0007084554831599597
0.0482,0.0006867806478135653
0.0483,0.0006647467799584196
0.0484,0.0006423811535449064
0.0485,0.0006197112538718985
0.0486,0.0005967638321320185
0.0487,0.0005735657618535458
0.0488,0.0005501437453465976
0.0489,0.0005265242845933055
0.049,0.000502733652137995
0.0491,0.0004787984741080598
0.0492,0.0004547447890898601
0.0493,0.0004305979139258393
0.0494,0.0004063831426070589
0.0495,0.0003821254280826569
0.0496,0.0003578493552808615
0.0497,0.0003335791141300024
0.0498,0.000309339983232719
0.0499,0.0002851548374434783
0.05,0.0002610467546275495
0.0501,0.0002370384219078574
0.0502,0.0002131520463120171
0.0503,0.0001894093308544636
0.0504,0.0001658319228542529
0.0505,0.0001424418907457306
0.0506,0.0001192587568877633
0.0507,9.630236955625695e-05
0.0508,7.359201402797081e-05
0.0509,5.114639254580419e-05
0.051,2.898360428410882e-05
0.0511,7.122424218439847e-06
0.0512,-1.441971969125864e-05
0.0513,-3.562682883122209e-05
0.0514,-5.64829403701868e-05
0.0515,-7.697272459789709e-05
0.0516,-9.708150056207633e-05
0.0517,-0.0001167952517053764
0.0518,-0.0001360983402636854
0.0519,-0.0001549788521905352
0.052,-0.0001734244808688917
0.0521,-0.0001914235041649783
0.0522,-0.0002089648680452987
0.0523,-0.00022603819763952
0.0524,-0.0002426332241176065
0.0525,-0.0002587393115346844
0.0526,-0.0002743487877169087
0.0527,-0.0002894536347482536
0.0528,-0.0003040464981038707
0.0529,-0.0003181206931622885
0.053,-0.0003316702117176211
0.0531,-0.0003446883873766574
0.0532,-0.000357170036532352
0.0533,-0.000369111370732105
0.0534,-0.0003805086730126803
0.0535,-0.0003913588648672077
0.0536,-0.0004016595083386126
0.0537,-0.0004114088081130373
0.0538,-0.0004206034920801136
0.0539,-0.0004292437715096795
0.054,-0.0004373294266069979
0.0541,-0.0004448607827011719
0.0542,-0.0004518387508037918
0.0543,-0.0004582648255650147
0.0544,-0.0004641404740016974
0.0545,-0.0004694667564634399
0.0546,-0.0004742474826878362
0.0547,-0.0004784859947085862
0.0548,-0.0004821861375190652
0.0549,-0.0004853522525220332
0.055,-0.0004879891709793494
0.0551,-0.0004901022074616823
0.0552,-0.0004916971532982227
0.0553,-0.0004927801451177094
0.0554,-0.0004933567785730314
0.0555,-0.0004934348097347425
0.0556,-0.000493021702496574
0.0557,-0.0004921253422569588
0.0558,-0.0004907540280804826
0.0559,-0.0004889164648593347
0.056,-0.0004866217554747575
0.0561,-0.0004838793929584993
0.0562,-0.0004806992526542628
0.0563,-0.0004770862566122015
0.0564,-0.0004730532824855349
0.0565,-0.0004686110206542883
0.0566,-0.0004637700855635162
0.0567,-0.0004585413521049113
0.0568,-0.0004529359436013152
0.0569,-0.0004469652197912242
0.057,-0.0004406407648132967
0.0571,-0.0004339743751908634
0.0572,-0.0004269757268260779
0.0573,-0.0004196571844642223
0.0574,-0.000412031461661012
0.0575,-0.0004041107119417342
0.0576,-0.0003959071992953901
0.0577,-0.0003874332841291019
0.0578,-0.0003787014092225263
0.0579,-0.0003697240856822587
0.058,-0.000360513878896247
0.0581,-0.0003510832313512333
0.0582,-0.0003414446874397564
0.0583,-0.0003316109718888693
0.0584,-0.0003215946913253374
0.0585,-0.0003114084324768133
0.0586,-0.0003010647479373463
0.0587,-0.000290576141932893
0.0588,-0.0002799550560868334
0.0589,-0.0002692141762343875
0.059,-0.0002583667580923213
0.0591,-0.0002474244140261687
0.0592,-0.0002363993610165655
0.0593,-0.0002253037021638616
0.0594,-0.0002141494134526544
0.0595,-0.0002029483305163302
0.0596,-0.0001917121354015939
0.0597,-0.0001804523433330105
0.0598,-0.0001691823040655365
0.0599,-0.0001579121789603565
0.06,-0.0001466531247772841
0.0601,-0.0001354161284446254
0.0602,-0.0001242119754198466
0.0603,-0.0001130512380236221
0.0604,-0.000101944263773894
0.0605,-9.090116371992373e-05
0.0606,-7.993341681047865e-05
0.0607,-6.905065742421378e-05
0.0608,-5.826199239106125e-05
0.0609,-4.757678981529415e-05
0.061,-3.700416143530387e-05
0.0611,-2.655295293403566e-05
0.0612,-1.623173424943114e-05
0.0613,-6.048789884860087e-06
0.0614,3.987831981477914e-06
0.0615,1.387037948741628e-05
0.0616,2.359152354558659e-05
0.0617,3.31441985451452e-05
0.0618,4.252167032207447e-05
0.0619,5.171754572046864e-05
0.062,6.072578215383026e-05
0.0621,6.954069716635694e-05
0.0622,7.815624215770832e-05
0.0623,8.656306620030676e-05
0.0624,9.47589129395953e-05
0.0625,0.0001027389531761861
0.0626,0.0001104986798075465
0.06270000000000001,0.000118033912802119
0.06279999999999999,0.0001253408041734377
0.0629,0.0001324158429542492
0.063,0.000139255860170625
0.0631,0.0001458527426509607
0.06320000000000001,0.0001522057995856066
0.0633,0.0001583126960721962
0.0634,0.0001641708513600626
0.0635,0.0001697779522417843
0.0636,0.0001751319529178671
0.06370000000000001,0.000180231074861422
0.0638,0.0001850738066828434
0.0639,0.0001896614709421108
0.064,0.0001939938791967012
0.0641,0.0001980696021391979
0.06419999999999999,0.0002018887968905404
0.0643,0.0002054519603455415
0.0644,0.0002087599328630878
0.0645,0.0002118139019563465
0.0646,0.0002146154059829687
0.06469999999999999,0.0002171626840124491
0.0648,0.0002194507540932199
0.0649,0.0002214862925663397
0.065,0.000223270680193574
0.06510000000000001,0.0002248054685872526
0.06519999999999999,0.0002260923733950531
0.0653,0.0002271332674847853
0.0654,0.000227930174129174
0.0655,0.0002284858612573809
0.06560000000000001,0.0002288131069364533
0.06569999999999999,0.0002289090688984941
0.0658,0.0002287777001723766
0.0659,0.0002284232468254759
0.066,0.000227850250641154
0.06610000000000001,0.000227063551796246
0.06619999999999999,0.0002260682915385456
0.0663,0.0002248699148642908
0.0664,0.0002234610144088097
0.0665,0.0002218497257418825
0.06660000000000001,0.000220043047000135
0.0667,0.0002180453202845109
0.0668,0.000215860922286469
0.0669,0.0002134942523567505
0.067,0.0002109497205741432
0.06710000000000001,0.0002082317358142466
0.0672,0.0002053484290550401
0.0673,0.0002023067874499578
0.0674,0.0001991093673225487
0.0675,0.0001957615061929809
0.06759999999999999,0.0001922686099186726
0.0677,0.0001886361475391889
0.0678,0.0001848696461211436
0.0679,0.0001809746856030956
0.068,0.0001769571963767956
0.06809999999999999,0.0001728239037135327
0.0682,0.0001685799521906892
0.0683,0.0001642312696150918
0.0684,0.0001597838343860195
0.06850000000000001,0.0001552436715904246
0.06859999999999999,0.0001506168490981535
0.0687,0.0001459094736571653
0.0688,0.0001411276869887556
0.0689,0.0001362753004035526
0.06900000000000001,0.0001313595865504334
0.06909999999999999,0.0001263865298077793
0.0692,0.0001213620358177075
0.0693,0.0001162919855358069
0.0694,0.0001111822292699486
0.06950000000000001,0.0001060385807191005
0.0696,0.0001008668110121416
0.0697,9.567186805393006e-05
0.0698,9.045936515844146e-05
0.0699,8.523503529904513e-05
0.07000000000000001,8.000426037616715e-05
0.0701,7.477233058909754e-05
0.0702,6.954443747053752e-05
0.0703,6.432566692115435e-05
0.0704,5.91209922441286e-05
0.07049999999999999,5.39356296176634e-05
0.0706,4.877476868834748e-05
0.0707,4.364272691614686e-05
0.0708,3.854408503231858e-05
0.0709,3.348329209020526e-05
0.07099999999999999,2.846465932993691e-05
0.0711,2.349235404312923e-05
0.0712,1.857039343758887e-05
0.0713,1.370305191375473e-05
0.07140000000000001,8.896928061432878e-06
0.07149999999999999,4.15405887229114e-06
0.0716,-5.217654322734794e-07
0.0717,-5.126880676242552e-06
0.0718,-9.657751937434621e-06
0.07190000000000001,-1.411097675596026e-05
0.07199999999999999,-1.848328834267722e-05
0.0721,-2.277155878764859e-05
0.0722,-2.697370876424348e-05
0.0723,-3.108662145145957e-05
0.07240000000000001,-3.510762851125772e-05
0.0725,-3.90343351610515e-05
0.0726,-4.28645189861064e-05
0.0727,-4.659613404637593e-05
0.0728,-5.02273149833433e-05
0.07290000000000001,-5.375638112686034e-05
0.073,-5.717838137225228e-05
0.0731,-6.049072475124288e-05
0.0732,-6.369339160946659e-05
0.0733,-6.678464311676025e-05
0.07340000000000001,-6.976284336855923e-05
0.0735,-7.262645814954148e-05
0.0736,-7.537405369727318e-05
0.0737,-7.800429546585077e-05
0.0738,-8.051760475227968e-05
0.07389999999999999,-8.291648865798666e-05
0.074,-8.519787781592817e-05
0.0741,-8.736159164302974e-05
0.0742,-8.940763827567695e-05
0.0743,-9.13362184038674e-05
0.07439999999999999,-9.314772910536336e-05
0.0745,-9.484276767984519e-05
0.0746,-9.642170548342351e-05
0.0747,-9.787476978459732e-05
0.07480000000000001,-9.920858734287485e-05
0.07489999999999999,-0.0001004231940902363
0.075,-0.0001015186678630473
0.0751,-0.0001024951226919725
0.0752,-0.0001033527030918916
0.07530000000000001,-0.0001040915783518137
0.07539999999999999,-0.0001047119368247926
0.0755,-0.0001052239556499626
0.0756,-0.0001056266676426759
0.0757,-0.0001059196112339914
0.07580000000000001,-0.0001061048190324381
0.0759,-0.0001061845343690456
0.076,-0.0001061612169840931
0.0761,-0.0001060375487138589
0.0762,-0.0001058164391773696
0.07630000000000001,-0.0001054932027233767
0.0764,-0.0001050650029616687
0.0765,-0.0001045395580542629
0.0766,-0.0001039184499995965
0.0767,-0.0001032032349344766
0.07679999999999999,-0.0001023954340116236
0.0769,-0.0001014965242772147
0.077,-0.0001005079295484285
0.0771,-9.943267354409686e-05
0.0772,-9.827864953912761e-05
0.07729999999999999,-9.704371320020262e-05
0.0774,-9.573019749034901e-05
0.0775,-9.434049684227368e-05
0.0776,-9.287706715836237e-05
0.07770000000000001,-9.134242581067987e-05
0.07779999999999999,-8.973915164097029e-05
0.0779,-8.806988496065617e-05
0.078,-8.63368233030878e-05
0.0781,-8.454298258822521e-05
0.07820000000000001,-8.269116666017863e-05
0.07829999999999999,-8.078421618540938e-05
0.0784,-7.882503023683366e-05
0.0785,-7.681656629382393e-05
0.0786,-7.4761840242208e-05
0.07870000000000001,-7.266392637426921e-05
0.0788,-7.052286714950163e-05
0.0789,-6.834175248453986e-05
0.079,-6.612464699333214e-05
0.0791,-6.387445098307352e-05
0.07920000000000001,-6.159409522381487e-05
0.0793,-5.928654094846304e-05
0.0794,-5.695477985277975e-05
0.0795,-5.460183409538334e-05
0.0796,-5.222909091543626e-05
0.07969999999999999,-4.98374824746743e-05
0.0798,-4.743175507476127e-05
0.0799,-4.501466790391987e-05
0.08,-4.258898372605066e-05
0.0801,-4.015746888073235e-05
0.08019999999999999,-3.772289328322219e-05
0.0803,-3.528803042445454e-05
0.0804,-3.285519601608207e-05
0.0805,-3.042348071541507e-05
0.0806,-2.799787784685411e-05
0.08069999999999999,-2.558082320742988e-05
0.0808,-2.317473109532537e-05
0.0809,-2.078199430987796e-05
0.081,-1.840498415157801e-05
0.08110000000000001,-1.604605042206923e-05
0.08119999999999999,-1.3707521424149e-05
0.0813,-1.138866724394298e-05
0.0814,-9.092836012430241e-06
0.0815,-6.822428567874398e-06
0.08160000000000001,-4.57937744713005e-06
0.08169999999999999,-2.365572706113611e-06
0.0818,-1.828619198021034e-07
0.0819,1.966949817765018e-06
0.082,4.082099893487086e-06
0.08210000000000001,6.16165796400939e-06
0.0822,8.204218522261201e-06
0.0823,1.020779767450587e-05
0.0824,1.217092624187378e-05
0.0825,1.409218605079421e-05
0.08260000000000001,1.597020993299502e-05
0.0827,1.780368172550243e-05
0.0828,1.959133627064199e-05
0.0829,2.133250122138152e-05
0.083,2.302725366675099e-05
0.08309999999999999,2.467364313178303e-05
0.0832,2.627077644349379e-05
0.0833,2.781782325040411e-05
0.0834,2.931401602254039e-05
0.0835,3.075865005143438e-05
0.08359999999999999,3.215108345012296e-05
0.0837,3.349072095148708e-05
0.0838,3.477637357301638e-05
0.0839,3.60079736768201e-05
0.08400000000000001,3.718507515765076e-05
0.08409999999999999,3.83072907501722e-05
0.0842,3.937429202896012e-05
0.0843,4.038580940850117e-05
0.0844,4.134163214319366e-05
0.08450000000000001,4.224160832734723e-05
0.08459999999999999,4.308605064096021e-05
0.0847,4.387489393459854e-05
0.0848,4.460812698482584e-05
0.0849,4.528590951695848e-05
0.08500000000000001,4.59084693102823e-05
0.0851,4.647610267539079e-05
0.0852,4.698917493152353e-05
0.0853,4.74481208839039e-05
0.0854,4.785277047521747e-05
0.08550000000000001,4.820309456421101e-05
0.0856,4.850012593333591e-05
0.0857,4.874437593725645e-05
0.0858,4.893640243782495e-05
0.0859,4.907680894839751e-05
0.08599999999999999,4.916624377814948e-05
0.0861,4.920539917639115e-05
0.0862,4.919508449467043e-05
0.0863,4.913640689565615e-05
0.0864,4.903001208409721e-05
0.08649999999999999,4.887681420044643e-05
0.0866,4.867777390191384e-05
0.0867,4.843389787230499e-05
0.0868,4.814623833185873e-05
0.08690000000000001,4.781589254708529e-05
0.08699999999999999,4.744400234060436e-05
0.0871,4.702907779230838e-05
0.0872,4.657365724318296e-05
0.0873,4.607896923038632e-05
0.08740000000000001,4.55461122139263e-05
0.08749999999999999,4.497621632123776e-05
0.0876,4.437044334718225e-05
0.0877,4.372998675404853e-05
0.0878,4.305607167155219e-05
0.08790000000000001,4.234888809205383e-05
0.08799999999999999,4.160963283530774e-05
0.0881,4.08399397717202e-05
0.0882,4.004101554055147e-05
0.0883,3.921408848415793e-05
0.08840000000000001,3.836040864799228e-05
0.0885,3.748124778060355e-05
0.0886,3.657789933363674e-05
0.0887,3.565146170778873e-05
0.0888,3.470295857776916e-05
0.08890000000000001,3.373397990624874e-05
0.089,3.274585324430337e-05
0.0891,3.173992415821591e-05
0.0892,3.071755622947684e-05
0.0893,2.968013105478376e-05
0.08939999999999999,2.862904824604172e-05
0.0895,2.756550750465783e-05
0.0896,2.648882540558538e-05
0.0897,2.54017125218886e-05
0.0898,2.430544439611047e-05
0.08989999999999999,2.320130059577064e-05
