"time","v_C","v_S"
0.2819,-0.09321528478344475,0
0.282,-0.09208765329476756,0
0.2821,-0.09088541617743667,0
0.2822,-0.08961089000292034,0
0.2823,-0.08826640960202035,0
0.2824,-0.08685434278513234,0
0.2825,-0.08537708736799618,0
0.2826,-0.0838371243292713,0
0.2827,-0.08223689242927683,0
0.2828,-0.08057887665542598,0
0.2829,-0.07886558443099299,0
0.283,-0.07709954160171922,0
0.2831,-0.07528328549026567,0
0.2832,-0.07341936676121674,0
0.2833,-0.07151035009646579,0
0.2834,-0.0695588049854335,0
0.2835,-0.06756730518662325,0
0.2836,-0.06553841903145349,0
0.2837,-0.06347466825022892,0
0.2838,-0.06137863338989042,0
0.2839,-0.05925286037952849,0
0.284,-0.05709988240088687,0
0.2841,-0.054922216873485,0
0.2842,-0.05272248464584334,0
0.2843,-0.0505031940660226,0
0.2844,-0.04826681667728623,0
0.2845,-0.04601583316028641,0
0.2846,-0.0437527031592199,0
0.2847,-0.04147985161825574,0
0.2848,-0.03919966050095804,0
0.2849,-0.03691451685077487,0
0.285,-0.03462676089500818,0
0.2851,-0.03233869813499758,0
0.2852,-0.03005259688449174,0
0.2853,-0.0277707400306791,0
0.2854,-0.02549530686580158,0
0.2855,-0.02322845322976939,0
0.2856,-0.02097229341569406,0
0.2857,-0.01872889552097544,0
0.2858,-0.0165003187699335,0
0.2859,-0.01428857360057952,0
0.286,-0.01209557505208733,0
0.2861,-0.009923211005393515,0
0.2862,-0.007773316782966173,0
0.2863,-0.005647683751548121,0
0.2864,-0.003548137236460623,0
0.2865,-0.001476322663162935,0
0.2866,0.0005661214865437572,0
0.2867,0.002577612710411661,0
0.2868,0.004556625895122893,0
0.2869,0.006501637988772775,0
0.287,0.008411223846510184,0
0.2871,0.01028403099236916,0
0.2872,0.01211875055486236,0
0.2873,0.01391413332797907,0
0.2874,0.01566897459616353,0
0.2875,0.01738210044476018,0
0.2876,0.0190524545275613,0
0.2877,0.02067901752357409,0
0.2878,0.0222608315611607,0
0.2879,0.02379700100827226,0
0.288,0.02528663755484612,0
0.2881,0.02672897711066911,0
0.2882,0.02812330195249385,0
0.2883,0.0294689526947673,0
0.2884,0.03076533261700842,0
0.2885,0.0320118713032775,0
0.2886,0.03320805460365942,0
0.2887,0.03435347941039102,0
0.2888,0.03544777843206082,0
0.2889,0.03649064498905756,0
0.289,0.03748182023367125,0
0.2891,0.038420951986415,0
0.2892,0.03930795227248206,0
0.2893,0.04014270708433364,0
0.2894,0.04092515438713661,0
0.2895,0.04165528355920368,0
0.2896,0.04233321858289959,0
0.2897,0.04295908513702038,0
0.2898,0.04353303357065383,0
0.2899,0.04405529568955801,0
0.29,0.04452615930946133,0
0.2901,0.04494590613600914,0
0.2902,0.04531472685904747,0
0.2903,0.04563311262430686,0
0.2904,0.04590149323893703,0
0.2905,0.0461203395932347,0
0.2906,0.04629016251367839,0
0.2907,0.04641152619970378,0
0.2908,0.0464850174522297,0
0.2909,0.04651126338150565,0
0.291,0.04649092869187863,0
0.2911,0.04642471395750173,0
0.2912,0.04631341559983886,0
0.2913,0.04615778974273503,0
0.2914,0.04595865516269298,0
0.2915,0.04571686535098389,0
0.2916,0.0454333017300098,0
0.2917,0.04510883538785819,0
0.2918,0.0447444255077245,0
0.2919,0.04434103788867363,0
0.292,0.04389966549966428,0
0.2921,0.04342131276290313,0
0.2922,0.0429069708597941,0
0.2923,0.04235771149708724,0
0.2924,0.04177460135973703,0
0.2925,0.04115872416936012,0
0.2926,0.04051117851167178,0
0.2927,0.03983307641371638,0
0.2928,0.0391255439095762,0
0.2929,0.03838971743992442,0
0.293,0.03762674300639167,0
0.2931,0.0368377890325091,0
0.2932,0.03602403159116679,0
0.2933,0.03518663860381803,0
0.2934,0.03432679120341895,0
0.2935,0.03344567494827617,0
0.2936,0.0325444785280643,0
0.2937,0.03162440064664559,0
0.2938,0.03068664434425241,0
0.2939,0.02973239830879988,0
0.294,0.02876285701029255,0
0.2941,0.02777921268470527,0
0.2942,0.02678265412384431,0
0.2943,0.02577435936334797,0
0.2944,0.02475549268957962,0
0.2945,0.02372722864536861,0
0.2946,0.02269072477390795,0
0.2947,0.02164712820998096,0
0.2948,0.02059757440369133,0
0.2949,0.01954319699939937,0
0.295,0.01848514739426575,0
0.2951,0.0174245061035268,0
0.2952,0.01636236238289545,0
0.2953,0.01529978963377513,0
0.2954,0.01423784428266908,0
0.2955,0.01317757009829295,0
0.2956,0.01212002781306754,0
0.2957,0.01106620356128715,0
0.2958,0.0100170855773441,0
0.2959,0.008973641323197546,0
0.296,0.00793681649358367,0
0.2961,0.00690753609258646,0
0.2962,0.005886757498985329,0
0.2963,0.004875336896861711,0
0.2964,0.003874136477669169,0
0.2965,0.002883993947917781,0
0.2966,0.001905721692712867,0
0.2967,0.0009401059392937688,0
0.2968,-1.203317186776574e-05,0
0.2969,-0.0009499784945571218,0
0.297,-0.001873015505462822,0
0.2971,-0.00278045418552049,0
0.2972,-0.003671632263581609,0
0.2973,-0.004545915881746937,0
0.2974,-0.005402643942135888,0
0.2975,-0.006241244450402964,0
0.2976,-0.007061165223917741,0
0.2977,-0.00786187502494482,0
0.2978,-0.00864287160133737,0
0.2979,-0.009403682168819488,0
0.298,-0.01014381311356092,0
0.2981,-0.01086284316010725,0
0.2982,-0.01156038780908626,0
0.2983,-0.01223607852877233,0
0.2984,-0.01288957576988963,0
0.2985,-0.01352056925405315,0
0.2986,-0.01412873824537316,0
0.2987,-0.01471381284778194,0
0.2988,-0.01527557386177639,0
0.2989,-0.01581381384330489,0
0.299,-0.01632835334658514,0
0.2991,-0.01681904102964102,0
0.2992,-0.0172857193932841,0
0.2993,-0.01772826307267213,0
0.2994,-0.01814661157658098,0
0.2995,-0.01854070923053891,0
0.2996,-0.01891052614579793,0
0.2997,-0.01925605813181893,0
0.2998,-0.0195773245696124,0
0.2999,-0.01987436935576641,0
0.3,-0.02014726561596923,0
0.3001,-0.02039610975138427,0
0.3002,-0.02062102320996818,0
0.3003,-0.02082215238434786,0
0.3004,-0.02099963990035777,0
0.3005,-0.02115361116017978,0
0.3006,-0.0212843061453962,0
0.3007,-0.02139194529765408,0
0.3008,-0.02147676947211855,0
0.3009,-0.02153903955878327,0
0.301,-0.02157902456469778,0
0.3011,-0.02159697479987904,0
0.3012,-0.02159322349832592,0
0.3013,-0.02156809330344215,0
0.3014,-0.02152192260289622,0
0.3015,-0.02145506498387409,0
0.3016,-0.02136789400627259,0
0.3017,-0.02126083971229752,0
0.3018,-0.02113428343654247,0
0.3019,-0.02098864633290976,0
0.302,-0.02082436405533939,0
0.3021,-0.02064188635428607,0
0.3022,-0.02044167456309374,0
0.3023,-0.02022410524582715,0
0.3024,-0.01998969955533016,0
0.3025,-0.01973893679274707,0
0.3026,-0.01947230452502664,0
0.3027,-0.01919029791347104,0
0.3028,-0.0188934190422857,0
0.3029,-0.01858224024152451,0
0.303,-0.01825726233659584,0
0.3031,-0.01791901591287341,0
0.3032,-0.01756804207190483,0
0.3033,-0.0172048882707737,0
0.3034,-0.01683010783504244,0
0.3035,-0.01644418349920846,0
0.3036,-0.01604768015442523,0
0.3037,-0.01564115653906883,0
0.3038,-0.01522516012141433,0
0.3039,-0.01480023798771109,0
0.304,-0.01436693610125549,0
0.3041,-0.01392584552420836,0
0.3042,-0.0134775182065391,0
0.3043,-0.01302249435028062,0
0.3044,-0.01256132555791464,0
0.3045,-0.012094561363841,0
0.3046,-0.01162274867832502,0
0.3047,-0.0111464430806046,0
0.3048,-0.01066619096116105,0
0.3049,-0.01018252731975615,0
0.305,-0.009695988248482668,0
0.3051,-0.009207105266446403,0
0.3052,-0.008716404819797153,0
0.3053,-0.008224379811953347,0
0.3054,-0.007731517625017222,0
0.3055,-0.007238332116092569,0
0.3056,-0.006745309393026601,0
0.3057,-0.006252925581865886,0
0.3058,-0.005761646163263065,0
0.3059,-0.00527196310595478,0
0.306,-0.004784380374659784,0
0.3061,-0.004299311997520711,0
0.3062,-0.003817199974661427,0
0.3063,-0.003338476500088957,0
0.3064,-0.002863563582435282,0
0.3065,-0.002392878123711165,0
0.3066,-0.001926835404855985,0
0.3067,-0.001465820488041482,0
0.3068,-0.001010215851140342,0
0.3069,-0.0005603927058220238,0
0.307,-0.0001167106744592968,0
0.3071,0.0003204835062936733,0
0.3072,0.0007508590370138778,0
0.3073,0.001174091619254973,0
0.3074,0.001589872560085827,0
0.3075,0.001997906591936216,0
0.3076,0.002397912210989371,0
0.3077,0.002789615858814985,0
0.3078,0.003172698617297885,0
0.3079,0.003546942594406761,0
0.308,0.00391210820948135,0
0.3081,0.0042679685963281,0
0.3082,0.00461430975012289,0
0.3083,0.00495093050618577,0
0.3084,0.005277619644123433,0
0.3085,0.005594210015883901,0
0.3086,0.005900535311391042,0
0.3087,0.006196441942040103,0
0.3088,0.006481789126080566,0
0.3089,0.006756448973998261,0
0.309,0.007020305815453259,0
0.3091,0.007273257933430833,0
0.3092,0.007515216495719779,0
0.3093,0.007746105816818471,0
0.3094,0.007965863496492394,0
0.3095,0.008174440502915459,0
0.3096,0.008371786025022575,0
0.3097,0.008557877686710682,0
0.3098,0.008732705394853615,0
0.3099,0.008896269392527315,0
0.31,0.009048582921136359,0
0.3101,0.009189672251202891,0
0.3102,0.009319528796201576,0
0.3103,0.009438191897227197,0
0.3104,0.009545725787133962,0
0.3105,0.009642190743520776,0
0.3106,0.009727657325044164,0
0.3107,0.009802206207546569,0
0.3108,0.009865926275116137,0
0.3109,0.009918916885106432,0
0.311,0.009961288223581973,0
0.3111,0.009993158998986932,0
0.3112,0.01001465709084226,0
0.3113,0.01002591937731325,0
0.3114,0.01002707685242145,0
0.3115,0.01001826801153585,0
0.3116,0.009999659118748947,0
0.3117,0.009971413094054901,0
0.3118,0.009933699674458396,0
0.3119,0.009886695151808771,0
0.312,0.009830586364890224,0
0.3121,0.009765569530867586,0
0.3122,0.009691837076651909,0
0.3123,0.009609591931113564,0
0.3124,0.009519042758859602,0
0.3125,0.009420403731741312,0
0.3126,0.00931388693124599,0
0.3127,0.009199694905096919,0
0.3128,0.009078063167716957,0
0.3129,0.008949218440634781,0
0.313,0.008813390635698033,0
0.3131,0.008670812545587634,0
0.3132,0.008521726596395602,0
0.3133,0.008366408629674563,0
0.3134,0.00820508682839179,0
0.3135,0.008038013093077343,0
0.3136,0.00786544241693787,0
0.3137,0.007687632698552148,0
0.3138,0.007504842793247179,0
0.3139,0.007317312700347686,0
0.314,0.007125315072006297,0
0.3141,0.006929111885207442,0
0.3142,0.00672896614312626,0
0.3143,0.006525141621890075,0
0.3144,0.006317902617340429,0
0.3145,0.006107467789710662,0
0.3146,0.005894115702874525,0
0.3147,0.00567810073192297,0
0.3148,0.005459674755551554,0
0.3149,0.005239087065838217,0
0.315,0.005016583993903873,0
0.3151,0.004792443672308471,0
0.3152,0.004566900399141489,0
0.3153,0.004340195108156927,0
0.3154,0.004112568917030501,0
0.3155,0.003884259719988203,0
0.3156,0.003655501920084702,0
0.3157,0.003426527530573515,0
0.3158,0.003197563254090644,0
0.3159,0.002968831545412665,0
0.316,0.002740550629735066,0
0.3161,0.002512933975074906,0
0.3162,0.002286190029391553,0
0.3163,0.002060542594027365,0
0.3164,0.001836201371843094,0
0.3165,0.001613363990402807,0
0.3166,0.001392230958094016,0
0.3167,0.001172999478217143,0
0.3168,0.0009558634489854013,0
0.3169,0.0007410134635252721,0
0.317,0.0005286245278853119,0
0.3171,0.0003188193239565369,0
0.3172,0.0001118107477056011,0
0.3173,-9.22326019074888e-05,0
0.3174,-0.0002931461690331539,0
0.3175,-0.0004907694409329225,0
0.3176,-0.0006849459479789758,0
0.3177,-0.0008755232636542605,0
0.3178,-0.001062431415483308,0
0.3179,-0.001245529985393478,0
0.318,-0.001424663160434671,0
0.3181,-0.001599707386606032,0
0.3182,-0.001770544123297559,0
0.3183,-0.001937059843290191,0
0.3184,-0.002099146032755446,0
0.3185,-0.002256713726874251,0
0.3186,-0.002409732163013628,0
0.3187,-0.002558069669105698,0
0.3188,-0.002701646455000463,0
0.3189,-0.002840388413899851,0
0.319,-0.00297422712235741,0
0.3191,-0.00310309984027877,0
0.3192,-0.003226949510921332,0
0.3193,-0.003345746396928781,0
0.3194,-0.003459445322372716,0
0.3195,-0.003568002078556192,0
0.3196,-0.003671385686296096,0
0.3197,-0.003769571098495101,0
0.3198,-0.003862539200141722,0
0.3199,-0.003950276808310368,0
0.32,-0.004032773069933755,0
0.3201,-0.004110010673331447,0
0.3202,-0.00418200328383153,0
0.3203,-0.004248759373857489,0
0.3204,-0.004310293187819165,0
0.3205,-0.004366624742112642,0
0.3206,-0.004417779825120439,0
0.3207,-0.004463789997211369,0
0.3208,-0.004504649291564924,0
0.3209,-0.004540400556657436,0
0.321,-0.004571100669852152,0
0.3211,-0.004596797659753675,0
0.3212,-0.004617544834840846,0
0.3213,-0.004633400783466757,0
0.3214,-0.004644429373858765,0
0.3215,-0.004650688912440237,0
0.3216,-0.004652205318046322,0
0.3217,-0.004649080466389195,0
0.3218,-0.004641389672487005,0
0.3219,-0.00462921220612093,0
0.322,-0.004612631214808912,0
0.3221,-0.004591733646779346,0
0.3222,-0.004566610173944808,0
0.3223,-0.004537315589515124,0
0.3224,-0.004503944392647084,0
0.3225,-0.004466601536679526,0
0.3226,-0.004425382116616855,0
0.3227,-0.004380383285151051,0
0.3228,-0.004331704103298021,0
0.3229,-0.004279445391033948,0
0.323,-0.004223715895007482,0
0.3231,-0.004164646516799179,0
0.3232,-0.004102330097253916,0
0.3233,-0.004036878449236163,0
0.3234,-0.003968405144080509,0
0.3235,-0.003897025405593379,0
0.3236,-0.00382285600405437,0
0.3237,-0.003746015150217965,0
0.3238,-0.003666594152478414,0
0.3239,-0.003584711864757241,0
0.324,-0.003500492510500364,0
0.3241,-0.003414052144766836,0
0.3242,-0.003325506828144893,0
0.3243,-0.003234972469665888,0
0.3244,-0.003142564669718247,0
0.3245,-0.00304840752585515,0
0.3246,-0.00295265220754309,0
0.3247,-0.002855395651127254,0
0.3248,-0.002756758138600982,0
0.3249,-0.00265685988250572,0
0.325,-0.002555820928356579,0
0.3251,-0.002453761057067337,0
0.3252,-0.002350799687375998,0
0.3253,-0.00224702923642847,0
0.3254,-0.00214256676367298,0
0.3255,-0.002037531995939675,0
0.3256,-0.001932035548887665,0
0.3257,-0.001826186346800454,0
0.3258,-0.001720091477534198,0
0.3259,-0.001613856047465954,0
0.326,-0.001507592977604314,0
0.3261,-0.00140144189616346,0
0.3262,-0.001295483238599644,0
0.3263,-0.001189820782008171,0
0.3264,-0.001084556697449939,0
0.3265,-0.0009797914688045267,0
0.3266,-0.0008756238116226896,0
0.3267,-0.0007721505919794499,0
0.3268,-0.0006694459197956981,0
0.3269,-0.0005676020215765991,0
0.327,-0.0004667111219231594,0
0.3271,-0.0003668569244979881,0
0.3272,-0.0002681202247829103,0
0.3273,-0.000170578792098372,0
0.3274,-7.43072516228498e-05,0
0.3275,2.06116647610727e-05,0
0.3276,0.0001140673374370241,0
0.3277,0.0002060148698871717,0
0.3278,0.0002963844673290195,0
0.3279,0.0003851088487471381,0
0.328,0.0004721232940552478,0
0.3281,0.000557365691258793,0
0.3282,0.0006407765836170245,0
0.3283,0.0007223124935825441,0
0.3284,0.0008019196381505146,0
0.3285,0.0008795460207076492,0
0.3286,0.0009551464024138266,0
0.3287,0.001028678847299144,0
0.3288,0.001100104792646688,0
0.3289,0.001169389119375304,0
0.329,0.001236488984642916,0
0.3291,0.001301335968912798,0
0.3292,0.00136392429276778,0
0.3293,0.00142422475054203,0
0.3294,0.001482210761803733,0
0.3295,0.001537858373846299,0
0.3296,0.001591146264179899,0
0.3297,0.001642055743022673,0
0.3298,0.001690581277912419,0
0.3299,0.001736709454421458,0
0.33,0.001780428948660238,0
0.3301,0.001821734078215009,0
0.3302,0.001860622128718006,0
0.3303,0.001897093374537998,0
0.3304,0.001931151099470837,0
0.3305,0.001962792329960661,0
0.3306,0.001991994406898677,0
0.3307,0.002018784521130212,0
0.3308,0.002043171324126285,0
0.3309,0.002065165641059298,0
0.331,0.002084780437032583,0
0.3311,0.002102030783310074,0
0.3312,0.00211693382354584,0
0.3313,0.00212951802411346,0
0.3314,0.002139804424210354,0
0.3315,0.002147815766656393,0
0.3316,0.002153579288295634,0
0.3317,0.002157124411386093,0
0.3318,0.002158482725711022,0
0.3319,0.002157687970690221,0
0.332,0.002154769097204787,0
0.3321,0.002149741190479213,0
0.3322,0.002142654897969619,0
0.3323,0.002133547396743021,0
0.3324,0.002122457244021871,0
0.3325,0.002109424319877292,0
0.3326,0.002094489769922343,0
0.3327,0.002077695948005209,0
0.3328,0.002059093916428301,0
0.3329,0.002038728033192495,0
0.333,0.002016643648777953,0
0.3331,0.001992889102565656,0
0.3332,0.001967513882683479,0
0.3333,0.00194056858148689,0
0.3334,0.001912104851039593,0
0.3335,0.001882171171277527,0
0.3336,0.001850807875577603,0
0.3337,0.001818075676333813,0
0.3338,0.00178402708625116,0
0.3339,0.001748715055003049,0
0.334,0.001712192901527137,0
0.3341,0.001674514246321282,0
0.3342,0.001635732943739281,0
0.3343,0.001595909718913114,0
0.3344,0.001555098372990261,0
0.3345,0.001513352850484004,0
0.3346,0.00147072877984532,0
0.3347,0.001427281884184542,0
0.3348,0.001383067924789043,0
0.3349,0.001338142644640811,0
0.335,0.00129256050841917,0
0.3351,0.001246373379561508,0
0.3352,0.001199638307480179,0
0.3353,0.001152409576346236,0
0.3354,0.001104741057695815,0
0.3355,0.001056686147465664,0
0.3356,0.001008297703028817,0
0.3357,0.0009596279802299929,0
0.3358,0.0009107342046934866,0
0.3359,0.0008616668869506115,0
0.336,0.000812475966829619,0
0.3361,0.0007632119256166279,0
0.3362,0.0007139244940189948,0
0.3363,0.0006646625985301066,0
0.3364,0.0006154743077940404,0
0.3365,0.0005664081257356119,0
0.3366,0.000517514195061418,0
0.3367,0.000468835857604853,0
0.3368,0.0004204181090729482,0
0.3369,0.000372304941098334,0
0.337,0.0003245392946642418,0
0.3371,0.0002771630135296385,0
0.3372,0.0002302167976540956,0
0.3373,0.0001837435423255795,0
0.3374,0.0001377812568949743,0
0.3375,9.236687306547987e-05,0
0.3376,4.753680031797629e-05,0
0.3377,3.32617005163312e-06,0
0.3378,-4.023120544464207e-05,0
0.3379,-8.310287402088131e-05,0
0.338,-0.0001252545175119372,0
0.3381,-0.0001666473125513628,0
0.3382,-0.0002072574122728669,0
0.3383,-0.0002470560991794472,0
0.3384,-0.0002860159327959551,0
0.3385,-0.0003241107740157265,0
0.3386,-0.0003613158094471084,0
0.3387,-0.0003976075757601957,0
0.3388,-0.0004329635336316438,0
0.3389,-0.0004673630345789878,0
0.339,-0.0005007868161800448,0
0.3391,-0.0005332169599497045,0
0.3392,-0.0005646370062153276,0
0.3393,-0.0005950319777332475,0
0.3394,-0.0006243884033053631,0
0.3395,-0.0006526898750044045,0
0.3396,-0.0006799138891374038,0
0.3397,-0.0007060572694812877,0
0.3398,-0.0007311099833402577,0
0.3399,-0.0007550632379627226,0
0.34,-0.0007779094819335141,0
0.3401,-0.000799642406566038,0
0.3402,-0.0008202569472945532,0
0.3403,-0.0008397492850663218,0
0.3404,-0.0008581168477338253,0
0.3405,-0.0008753578649885861,0
0.3406,-0.0008914723146915276,0
0.3407,-0.0009064614207193581,0
0.3408,-0.0009203275365017344,0
0.3409,-0.0009330742602863925,0
0.341,-0.0009447064360645209,0
0.3411,-0.0009552301544961016,0
0.3412,-0.0009646527538353151,0
0.3413,-0.0009729828208558813,0
0.3414,-0.0009802257338237311,0
0.3415,-0.0009863751657620949,0
0.3416,-0.0009914539558002896,0
0.3417,-0.0009954732378002586,0
0.3418,-0.0009984451144714483,0
0.3419,-0.00100038264413006,0
0.342,-0.001001299827458301,0
0.3421,-0.001001211594263625,0
0.3422,-0.001000133790237989,0
0.3423,-0.0009980831637170955,0
0.3424,-0.0009950686870550042,0
0.3425,-0.0009911086592325278,0
0.3426,-0.000986224488948897,0
0.3427,-0.0009804350228485648,0
0.3428,-0.0009737597941552392,0
0.3429,-0.0009662190024111638,0
0.343,-0.0009578334932163899,0
0.3431,-0.0009486247379680758,0
0.3432,-0.0009386148135997378,0
0.3433,-0.0009278250514500896,0
0.3434,-0.000916269583241264,0
0.3435,-0.000903977605169753,0
0.3436,-0.0008909723690285891,0
0.3437,-0.0008772775153994552,0
0.3438,-0.00086291704795124,0
0.3439,-0.0008479153077385599,0
0.344,-0.0008322969475002891,0
0.3441,-0.0008160869059580787,0
0.3442,-0.0007993103821149225,0
0.3443,-0.0007819901769891384,0
0.3444,-0.0007641512835910005,0
0.3445,-0.0007458204894670048,0
0.3446,-0.0007270233123782418,0
0.3447,-0.000707785351838258,0
0.3448,-0.0006881322611043442,0
0.3449,-0.0006680897191689319,0
0.345,-0.0006476834027509334,0
0.3451,-0.0006269389582870844,0
0.3452,-0.0006058819970698857,0
0.3453,-0.0005845383991778219,0
0.3454,-0.0005629333339620137,0
0.3455,-0.0005410920851628976,0
0.3456,-0.0005190397704716204,0
0.3457,-0.0004968013137236859,0
0.3458,-0.0004744014170924797,0
0.3459,-0.0004518645332829158,0
0.346,-0.0004292148377250213,0
0.3461,-0.0004064762007675225,0
0.3462,-0.0003836750389892329,0
0.3463,-0.0003608360739478102,0
0.3464,-0.0003379805709401994,0
0.3465,-0.0003151314875268615,0
0.3466,-0.0002923114003820581,0
0.3467,-0.0002695424804139068,0
0.3468,-0.0002468464678843115,0
0.3469,-0.0002242446475290183,0
0.347,-0.0002017578236776094,0
0.3471,-0.0001794062953734962,0
0.3472,-0.0001572098314939746,0
0.3473,-0.0001351876458701566,0
0.3474,-0.0001133583724070253,0
0.3475,-9.174488214609937e-05,0
0.3476,-7.037327762471275e-05,0
0.3477,-4.92529201788388e-05,0
0.3478,-2.840094266287556e-05,0
0.3479,-7.83387441765029e-06,0
0.348,1.243237946687952e-05,0
0.3481,3.238255888892444e-05,0
0.3482,5.200206947210556e-05,0
0.3483,7.127700330280841e-05,0
0.3484,9.019415966742527e-05,0
0.3485,0.0001087410657896535,0
0.3486,0.0001269059975677925,0
0.3487,0.0001446780003119905,0
0.3488,0.0001620431164461328,0
0.3489,0.0001789629322200255,0
0.349,0.0001954499712778752,0
0.3491,0.0002114946547505077,0
0.3492,0.0002270881099571724,0
0.3493,0.000242222184803966,0
0.3494,0.0002568894621821681,0
0.3495,0.0002710832743666192,0
0.3496,0.0002847977174141006,0
0.3497,0.000298027665561673,0
0.3498,0.0003107687856250938,0
0.3499,0.0003230175513971567,0
0.35,0.0003347712580460695,0
0.3501,0.0003460280365138315,0
0.3502,0.0003567361549336281,0
0.3503,0.0003669248123335768,0
0.3504,0.0003765957396611195,0
0.3505,0.0003857475501314882,0
0.3506,0.0003943795232070646,0
0.3507,0.000402491610549203,0
0.3508,0.000410084441970102,0
0.3509,0.000417159331384626,0
0.351,0.0004237182827621532,0
0.3511,0.0004297639960784205,0
0.3512,0.0004352998732673517,0
0.3513,0.000440330024172921,0
0.3514,0.0004448592725009805,0
0.3515,0.0004488552702185001,0
0.3516,0.000452332631670019,0
0.3517,0.0004553085601851576,0
0.3518,0.0004577879425958014,0
0.3519,0.0004597761825469565,0
0.352,0.000461279198660784,0
0.3521,0.0004623034227006333,0
0.3522,0.0004628557977350721,0
0.3523,0.0004629437763019228,0
0.3524,0.000462575318572292,0
0.3525,0.0004617588905146044,0
0.3526,0.0004605034620586339,0
0.3527,0.0004588185052595396,0
0.3528,0.0004566922305594834,0
0.3529,0.0004541258028092557,0
0.353,0.0004511457048541205,0
0.3531,0.0004477610759482709,0
0.3532,0.0004439813618827701,0
0.3533,0.0004398163067038849,0
0.3534,0.0004352759444314391,0
0.3535,0.0004303705907771565,0
0.3536,0.0004251108348630041,0
0.3537,0.0004195075309395487,0
0.3538,0.0004135717901042854,0
0.3539,0.0004073149720199942,0
0.354,0.0004007486766330828,0
0.3541,0.000393882062787303,0
0.3542,0.0003867220369417039,0
0.3543,0.0003792855182157687,0
0.3544,0.0003715845044167484,0
0.3545,0.0003636311533211966,0
0.3546,0.0003554377730384717,0
0.3547,0.0003470168123742614,0
0.3548,0.000338380851194061,0
0.3549,0.0003295425907866974,0
0.355,0.0003205148442278315,0
0.3551,0.0003113105267434576,0
0.3552,0.0003019426460734315,0
0.3553,0.0002924242928349449,0
0.3554,0.0002827658772527613,0
0.3555,0.0002729553179938856,0
0.3556,0.0002630243727068314,0
0.3557,0.0002529848964556048,0
0.3558,0.0002428486588107758,0
0.3559,0.0002326273299977666,0
0.356,0.0002223324670451129,0
0.3561,0.0002119754999327235,0
0.3562,0.0002015677177401707,0
0.3563,0.0001911202547949214,0
0.3564,0.0001806440768206266,0
0.3565,0.0001701499670853822,0
0.3566,0.0001596485125499949,0
0.3567,0.0001491500900162428,0
0.3568,0.00013866830168392,0
0.3569,0.0001282111413330805,0
0.357,0.0001177881394793272,0
0.3571,0.0001074088971179714,0
0.3572,9.708275186834352e-05,0
0.3573,8.681876466940876e-05,0
0.3574,7.662570647532445e-05,0
0.3575,6.651204495105568e-05,0
0.3576,5.64859311679618e-05,0
0.3577,4.655518629938335e-05,0
0.3578,3.672728831625632e-05,0
0.3579,2.700935868267152e-05,0
0.358,1.740814905148895e-05,0
0.3581,7.953905535524615e-06,0
0.3582,-1.351666665473159e-06,0
0.3583,-1.05101137034344e-05,0
0.3584,-1.951445099067254e-05,0
0.3585,-2.835798340703305e-05,0
0.3586,-3.703431355836183e-05,0
0.3587,-4.553735003497299e-05,0
0.3588,-5.38613156700933e-05,0
0.3589,-6.200075579835363e-05,0
0.359,-6.995054651423303e-05,0
0.3591,-7.77059029305269e-05,0
0.3592,-8.526238743681398e-05,0
0.3593,-9.261591795790307e-05,0
0.3594,-9.976456233343608e-05,0
0.3595,-0.0001067058841434121,0
0.3596,-0.0001134355440554531,0
0.3597,-0.0001199511624810609,0
0.3598,-0.0001262507725414681,0
0.3599,-0.0001323328288756382,0
0.36,-0.0001381962164482304,0
0.3601,-0.0001438402593575817,0
0.3602,-0.0001492647296436888,0
0.3603,-0.0001544698560961754,0
0.3604,-0.0001594563330622886,0
0.3605,-0.000164225329254866,0
0.3606,-0.0001687784965603174,0
0.3607,-0.0001730986511116088,0
0.3608,-0.0001771467615675961,0
0.3609,-0.0001809626313439464,0
0.361,-0.0001845462425184815,0
0.3611,-0.0001878978052918705,0
0.3612,-0.0001910177563738225,0
0.3613,-0.0001939067573692729,0
0.3614,-0.0001965656931645847,0
0.3615,-0.0001989956703137339,0
0.3616,-0.0002011980154245032,0
0.3617,-0.0002031742735446751,0
0.3618,-0.0002049262065482193,0
0.3619,-0.0002064557915214912,0
0.362,-0.0002077641068244209,0
0.3621,-0.0002088408521271403,0
0.3622,-0.0002096978004435462,0
0.3623,-0.0002103370585052606,0
0.3624,-0.0002107608817036607,0
0.3625,-0.0002109716704236551,0
0.3626,-0.0002109719663774643,0
0.3627,-0.0002107644489383986,0
0.3628,-0.0002103519314746388,0
0.3629,-0.0002097373576830132,0
0.363,-0.0002089237979227784,0
0.3631,-0.0002079144455493971,0
0.3632,-0.0002067126132483169,0
0.3633,-0.0002053217293687523,0
0.3634,-0.0002037555274610434,0
0.3635,-0.0002020122451489283,0
0.3636,-0.0002000950612236108,0
0.3637,-0.0001980084437972633,0
0.3638,-0.0001957570067714426,0
0.3639,-0.0001933455078251559,0
0.364,-0.0001907788464029373,0
0.3641,-0.00018806206170292,0
0.3642,-0.000185200330664907,0
0.3643,-0.0001821989659584502,0
0.3644,-0.0001790634139709135,0
0.3645,-0.0001757992527955518,0
0.3646,-0.0001724121902195821,0
0.3647,-0.0001688988931849038,0
0.3648,-0.000165266560615711,0
0.3649,-0.0001615242813182876,0
